"Factor1","Factor2"
-1.0225858630885,0.26738890446035
0.283140696620274,1.036130762861
-0.648447569914314,0.436394966509368
1.02464512357191,0.162380980111858
0.936004667469287,0.639549415150005
0.634508695136316,0.815352116028081
0.224007973424959,0.186225126458278
-0.0131461383437119,0.683048037478344
0.91658378964224,0.474880057482963
-0.401710337278092,0.722509088373807
-1.64224089131773,0.57080242403382
-0.0854520306745166,0.193323791352127
-0.421706427944566,-0.721154027090594
0.0503296293727948,0.152294121869799
0.240517148166358,0.976912693924021
-0.529427307625602,-0.452966110025425
-0.141584601843779,-0.927338675892761
-0.894365730194297,0.39716663026936
-0.929713031379705,-0.198224347255431
0.100573298071289,0.457703428279611
0.808289365489825,0.0837496045482316
-0.149713477225811,0.309668068142821
-0.572171329889333,0.19473024195828
-0.780735856486916,-0.503771044761592
0.0454528561391351,0.909480528168056
-0.491799299371453,0.121530881130818
0.527336620312679,-0.0925315245140937
-1.11438297156164,0.233882275193111
-1.22221431136411,0.880092902684102
-1.26532222255868,0.622991175714761
-0.74743382438699,0.213709982892827
-1.15138807715598,-0.305159339226043
-0.293924898843998,0.305601023415924
-2.04471327437601,-0.00448967059841887
-0.284932175440515,0.424031264087393
-1.26305347368935,1.42556809114994
-2.06803372274015,0.674119864487136
0.983191242145031,0.0291007467097367
-1.56145320158843,0.700706740444843
-0.485808421502344,-0.387950751185779
-1.63272156410456,0.918167375550824
-0.739415108223321,-0.956715717436502
-2.31303333103669,0.163586363574512
-0.375050771938288,-0.727813713769856
0.895601839109011,1.01799423300038
1.00153588706633,0.308774428534299
-0.192223493748521,0.355820843514672
0.700477036094213,0.562566058218703
0.0269239442220821,1.08191472205842
0.524587028135021,0.362678952273831
0.350704947633019,0.628678706372343
0.390554937429583,-0.0121523539634593
-0.396454115714733,0.502013676665193
0.137883058571999,-1.03964010715767
-0.537147576232696,0.356235807030545
1.55741703618582,-0.186516294544218
-0.35054636019953,-0.244981166195667
0.513771373029222,1.78425580736872
0.325150026197627,0.417227666699307
-0.999485712073952,1.55685051029153
-0.200770015642616,0.334613507112775
-0.470864605716474,0.174693646100361
-0.45001780888876,-0.840888725193409
0.796238421642753,0.598741868489641
-0.761778820993402,-0.281015685166023
-0.269688764677208,-0.1039246666199
-0.389194956678424,-1.05632667315587
-0.25091980553365,1.18160559750758
0.268244538615363,0.303712208258789
-1.9329367872841,0.575530600346466
0.505481294473916,-1.28070843729585
-0.265578867548569,0.908205893864172
0.177809182739162,-0.168757101258292
-0.670566743773228,-0.123526434172298
1.18807309096183,0.434763293658813
1.37771817377357,0.290783023910996
-1.22371070109137,-0.495811030161902
0.0413629717889045,0.470374077750635
0.260370437212067,0.396413384536368
0.803873036999056,-0.000935012197630286
-1.14049230054313,-0.820868953059566
-0.122178774143485,0.40624757553074
2.6498901500642,-0.0415352470350162
-0.633932932503815,-0.591160208965113
-0.207355923571249,0.620060905443837
-0.00615406804300062,-0.0767202464245016
0.611491670369932,0.765502939349579
-0.495661426361243,0.387962235689985
0.323952193914988,-0.882804876305168
-0.224949691516648,0.228818013902503
-1.25672402325764,0.126351835731581
-0.590732870876961,0.891546305863109
-0.618450804740918,0.0689651951522716
-0.539135053719798,-0.127657919181969
-1.54363896742707,-1.13405461497229
-0.598578273346094,-0.270010036047399
0.901947523849595,0.0971400803123462
-0.884939816193328,0.59884525108918
0.191621753028176,-0.619188612533572
-0.441921879386513,-0.945883908170321
-0.318952295920424,-0.295513058911685
-0.274209044822216,-0.722658069581045
-0.215100442181929,-0.793929573494148
0.140580401355762,1.52985317658454
-0.168245114533777,0.374603246341718
1.07599057747603,0.814789734671813
0.985872001593009,1.36056622547378
-0.0910390604417274,0.182114111403235
-0.909004126877183,-0.755520460707628
0.439240597090344,0.141056143153123
0.974336543631496,0.700630708001792
-0.391471139648619,-0.580088244309015
1.59680604935707,-0.173629369539478
-0.318457750704479,0.824706862605822
0.264229866548686,-0.438556962789556
0.171036354864493,-0.268249503001692
-0.386558443336657,-1.11672285283376
-0.45348659897759,-0.103388214188969
-0.384673307354875,-0.942044339235272
0.665344532051334,-0.118704151597293
-0.945586116247535,-0.311280404336997
0.713599870751422,0.566795887071583
2.62565538661456,0.166034666727543
0.43134363624954,0.157024829589399
-0.0326826873143818,1.25268782544585
0.535430922961256,-1.33669715794514
-0.911238197929569,0.0227674610250608
0.722826093895005,0.480582307163022
1.60118736664376,-0.0628768744008719
-0.440900426566485,-0.0467286728385206
-0.371657527141106,-0.275561668654141
-0.679994626427313,0.534759541430167
-1.2109582415063,1.13217252241195
1.28427004420088,0.601793555238808
0.101682999697527,1.37914210418753
-0.0677790760029843,0.4407850213113
0.358421548412403,-0.660175785950152
1.16522909106508,0.153698544560473
-0.38806342667407,-0.0897138968760533
0.117129283227258,-0.884239691833714
0.573030119832764,0.534900859806834
1.17981230296194,-0.286553293388775
-0.361191676979859,-0.78210924305066
-0.67720552977038,0.0532116928843113
-0.25335439068145,-0.687490150495637
1.6007676612296,-0.205200451885331
-0.541386603285162,0.375666456414641
-0.556191580221736,-0.753698003997366
-1.12717610703222,0.543042235432233
-0.595981693654493,0.749122404834634
0.590774960106688,0.822726860578579
-0.0575343065067362,-0.109702057358233
0.652901694627094,-0.158850550754669
0.757841212998936,0.936448202478058
1.3492954751258,-0.592719666349876
-1.00630882691854,-0.0861546530094918
-0.152318862397105,0.0584642195425122
0.652024263223265,-1.51217645709966
1.0381394097761,0.33894111729937
1.30631756667868,-0.13917955180893
0.868688438484657,0.563211244842459
0.247148702407729,0.418899930825778
1.15280964186903,1.80487267119601
0.126259397092681,0.0394326039435105
-0.225321906638944,-1.30061408966102
-0.500328525145477,-1.37851697482807
-0.28355365770856,-0.398535497606873
-1.23870563264504,0.772463909790177
0.132848447869586,-0.12769160469049
-0.590681827939411,0.370975989115827
-1.05117737440286,0.305097113213513
-0.135112250033387,0.0139375181590772
-1.03953533644567,-0.360940449535177
0.214381681462299,-1.51359211465671
-0.800980919723593,-0.269643992227493
0.359997369135761,0.117232965814434
0.595010753076823,0.879104964141223
-1.38903953709342,0.453953926105539
-1.05197734722081,-0.13184654399312
-0.0814001676714293,0.738635242420064
0.152881853014048,-0.837092859579199
-0.592462742006733,-0.136892132047939
-1.15827351308526,-0.797710207091732
0.124533199355944,-0.0419152661914055
-0.264034043748539,0.194073469806114
0.307299378519189,0.107769673166663
1.3718532713439,0.482033254981825
0.209214114232914,0.289560305780233
0.161275545558974,0.628303419644298
-1.42495382019912,0.671694457062359
-0.881815254262731,0.79619979547532
0.700391560294536,0.0411503449331616
-0.476734681863753,-0.619914007630231
-1.68631789196847,0.0178837962279813
0.166340482298286,-0.290324440874223
-0.445844114445861,-0.474792799673123
-0.130834915943407,-0.694911298740142
1.25251510773738,-0.704879919891331
0.654610481686179,0.680807320038092
0.0273473992671455,-0.106482209052215
-0.456942665214123,-1.1762423999555
0.138706624287704,0.532554898332702
0.26378946749198,0.159196448372388
0.439579253275925,0.644041545161871
-0.985876794195809,-0.417147441165231
-1.38293009628043,0.246888401059789
1.09902906966426,-0.694989640772408
-0.434549761973158,0.485351379823583
0.0279622653175048,-0.564035773606086
0.519439069833608,0.769440998620146
-0.459260107139231,0.3591329413507
2.01081224710835,-0.0729636611502773
0.23155222359109,-0.47354809380242
-0.931287080443379,0.936232464911436
-0.565831405911982,0.0546788810282187
-0.441616865894457,-0.394868025629583
-0.236144487596935,-0.368353398365153
0.0355773109389161,0.527983140542046
-0.828882847814107,0.455910538522951
-0.469499543447609,0.559750383458709
-1.0037758704463,-0.130761389529227
0.641698189464346,0.555470254608918
0.107684798020875,0.572572439561509
-1.0004095598413,-0.169865014246656
1.29217891811482,0.273366394814064
0.383023567635652,0.213485646355047
-0.331568190062797,-0.557683422637583
-0.378064080768408,1.1792665928804
0.302267932400563,-0.434935268348914
0.230801771565658,0.617644668888643
0.604277182771952,-0.799305389466961
0.861466792087109,0.49617755595925
0.944084382624062,-0.511274330134701
-0.933937437259222,-0.403748891544693
-0.796088689629881,-0.325882121671718
0.149831081422366,0.799428778357953
0.164850061645674,0.126275232855942
-0.0966251839846848,-0.208767300196809
0.921111741921423,1.56015024439997
1.11204031535199,0.851883960761663
0.250760804570607,-0.333008493581938
-1.08479745020784,-0.124292205359376
-0.441817024836211,-0.163603040588724
-0.0725430091505967,-0.477594315120488
0.172763698924184,0.25306131792338
-1.37277767144897,0.73412223927705
1.97772275513154,0.432905612855325
2.9496065279485,0.505636362897404
-0.237156184838092,-0.703444351943291
-0.650818645658946,0.907711809702855
-0.656335214001135,0.248980320305788
1.34337679486787,-0.482470769701791
0.199601794561452,0.617639701220879
-0.115917846342292,0.624995144629329
2.55632798790099,-1.16558073391051
0.58363106038906,-0.383874524663829
0.439899187759554,-0.399139081110367
0.231113291038711,0.511706535219185
-1.06429615212761,0.252987573062253
0.286506599061537,0.515047634350182
0.251693493388413,0.0310447399561336
-0.261508967751783,-1.22896127038443
0.887578703558555,0.411130325351914
2.32400739516574,-0.501065131213478
0.848201547879437,0.588754717928919
-0.661869097445559,0.679003324034408
0.0723681399833215,0.190257148274523
0.380216807809156,-0.24684297381384
-0.0614912346544985,-0.586033520201533
-0.0778885949087201,0.0540872649944381
0.273320187592798,0.927421329790746
-0.195639508392406,-0.357168143610081
-0.0400937547266935,0.189370883478904
-0.220259231689463,-0.951362934820734
-0.0970425596712594,-0.0238241285410851
-1.27844599538831,0.681491462382248
-0.375870486988401,-0.763965873932034
-0.709955714263715,-0.0799123266770679
0.0715139822680869,-0.257887456516273
0.628724514356169,-0.131647520957045
0.643752620380501,0.107400243684675
0.174418977717917,-0.396053601198497
-0.211769723415115,0.436317888877337
0.888321847157171,-0.566591224059293
0.928110923146634,-0.390253596360081
0.29019457662984,0.592722425437839
0.862686087747062,0.698965571742487
0.501945445688156,-0.505874927770683
-1.00596512099112,0.637186126280581
-0.0346347462005254,-0.048653321191562
-0.0723161780657645,0.92288208409842
0.956138363620791,0.0975544585376335
0.0113978774026964,0.0900993836640339
0.107234324838868,-0.731800679427006
-0.0569143002026511,-0.127366373655023
1.14515283626444,-0.834675281064974
0.396618771119163,0.35157016646051
-1.49608224815122,0.67058287533821
-0.0247028531984654,0.699566523062298
-0.340340437448076,0.127034948571923
-0.141238916068367,-0.0318908605837595
-0.0833004895125036,-0.892783806167073
0.812470546094622,0.512037140656881
0.801880473212352,-0.194204237028934
0.449267812151426,0.125965303722431
-0.818403983439509,-0.350262233218919
-0.200313789828606,-0.0588053647607534
-0.384565002927626,-0.570481102576785
-0.278663153488427,0.565658235959814
0.833653177290184,0.285565251558552
-0.866917861428201,0.061949474065885
0.812496837421406,-0.549253628353356
-0.536386486980285,0.83967640657722
-0.499056581797305,-0.442188945481443
0.618159346303553,-0.718874926785155
-0.0319391811887649,-0.212432409808481
-0.56311209779068,0.609858953858497
0.240534179425332,1.18843513681628
0.824430097598475,0.229790599344636
1.66716008284356,1.06226087976209
0.515722416129877,1.05278840316083
0.737312916241415,-0.197550018289955
-0.533983134928709,-1.16057655537728
-0.556889242577404,-0.545957714304388
0.192930980002589,-0.459193281659997
-0.903731580258237,-0.138897696142344
1.02091696297283,0.203880726747723
0.142994834113241,0.816505886297382
0.837445310158135,0.581971988307094
0.772702501749839,0.313269068020723
0.292030132613736,0.364898521202244
1.03966666737323,-0.378570961328424
0.0154358409121468,0.0440266993800042
0.0652546745636307,-0.684706582499273
0.0977220319378443,-0.24295640434227
-0.47932673498306,-1.05690628085431
-0.318403308449887,-0.0382822488185162
1.48681180157456,-0.368218757642921
0.139571465071865,0.348749246862193
0.620007068662765,-1.45633762238421
-0.934448404293592,0.52553949920271
0.054562087322405,-0.482478366076839
0.858264704266922,-0.230433575661233
0.701725364848931,0.0364651870411213
1.91000475753416,-0.240089178066987
-0.333029157455302,-0.141616874533357
-0.383431029306775,-0.088663817573844
-0.436791897533256,0.483504227283416
-0.80530957453222,-0.570226091112065
0.0301582914724956,0.546843653132569
-0.115389422039376,-1.07528000395036
-0.0573261305078917,-0.526460181690842
-0.155364091117609,0.0827899044680133
1.02639347852518,-0.293280852799349
0.560257716714598,0.112106576575693
0.0889518084909861,-0.669167764869656
0.485074738787751,-1.27882732911859
0.519758006607376,-0.574825277952702
1.06690989904409,-1.19682709460577
-0.0495557696988214,-0.0960670740656044
0.0526270797935475,0.768404560230922
-0.217625927916938,-0.343251012993174
-0.91633354690704,0.710301634129535
1.2074543885556,-0.371645511797971
0.600629420521564,0.280020963057157
0.0925156323264856,-0.178181004215617
-1.04033195229722,-0.283878731268866
-0.499109688341952,0.160368397209452
0.176051980366086,-0.396214802234229
0.0380254536258229,-1.19583708022495
-0.700025373304928,-1.81995582509122
-0.622294990002874,-0.076929549797535
0.426487037126355,0.256153065655822
0.693004684092194,0.3784188041148
-0.303106950677251,0.821518027230031
0.142319523481312,0.0844993846169416
0.636682526414533,0.867694806252931
-0.972913401143121,0.305930069859361
0.822882930814935,0.584048060242377
0.568301587459508,0.620222275892863
1.68026791560024,1.20609415915161
-0.564708042985553,-0.0278585409089284
0.524003596051545,1.13394340764941
0.554213900073213,0.940439298190839
0.847071225421583,0.0606765361555502
-1.0440325885636,-0.163926333011011
-0.32795347889137,0.206151374165012
-0.49277815726829,0.11718151629528
-0.229624540315894,-0.141419733616923
1.13294261769625,-0.227257755109419
2.18394484925971,0.0192626540035888
-0.627431345331228,0.587833547450276
-0.375829425468068,-0.692317921494526
0.35111207614632,0.390161955282368
0.850114417135217,0.223162694705379
-1.45766622663635,0.38039353530033
0.632322982949121,1.04999784282324
-0.431857093770565,0.61460624544379
1.06017350837125,0.919463619812137
-0.203050331293599,-0.766436639518484
0.925187738044812,0.690877311596078
0.185600953913309,-0.412372538326096
0.084550388743928,0.00858141017784797
0.203561698611026,-0.278387000919215
1.03805402824446,2.42332326497564
-0.197439621254583,-1.15977260972126
1.00693961096561,0.696862969126021
-0.163641727927277,-1.05361063300109
0.226232599972373,1.05084496251921
0.385025797614462,0.511394418719455
1.54466614497855,1.0388287745334
1.40389303198205,0.0989528927023224
-0.175382866620749,0.514281955286055
0.564213733239405,-0.19088411521393
-0.323564827711613,6.57420062638303e-05
-0.056914850547606,-0.800537773136484
1.03902300158318,0.218062326797278
-0.010613164225609,-1.02659065352433
0.0398300044135995,-0.590774932780221
-1.393776869499,0.335601905319398
-0.736229261643992,0.588019245000203
0.251006830079032,-0.313303062661321
-0.518619044008403,-0.809408646059337
-0.03078215818726,-1.07873943826795
-0.125045020607828,-1.11098938271703
0.102644697221068,0.770340114138437
0.987190028976558,1.48655826734642
-0.622404253842414,0.585372167501597
-0.171517599821551,1.36133061618756
-0.773563592715817,-0.271755726763438
-0.708433258422506,0.447839937068218
-0.743667340128226,0.121605875914639
0.87026019840585,-0.688968957726334
0.391398827402496,0.592160902779081
-0.116703948885235,-0.413383760326989
-0.177968594859827,-0.54812019296754
-0.283391776903515,-0.894816459163173
0.511857314265068,0.062643015191278
0.0148921114217139,-0.91566046486275
-0.22749195974366,0.426979228747291
-0.791164528609775,-0.345773827118602
-0.306680904548366,0.944387349123601
1.55443615973531,0.696442078898742
0.350261583550434,1.4087756219481
0.539582463443299,0.512537970583205
-0.430369389683604,-0.0848415392822554
-0.129330128621302,0.479951664874535
0.769186902120805,1.92455748845968
0.452276213854799,-0.222515548577073
-0.397899047262017,-0.77385763160106
0.446889615786051,-0.713073858459463
-0.676270315508695,-0.426376601397429
-0.232049782719435,-0.15693669307609
-0.00187464582650085,-0.551301333130293
-0.036787616983625,-0.325021874209887
-0.435135348851467,0.307625449979188
1.49724328662786,0.475557571414843
-0.70378832649043,0.753861867678523
0.407460979881088,-1.46047832209369
-0.66571600290452,0.746183955214112
-0.196419097822707,0.145440504025616
-0.915927537974833,-0.326370719254751
0.750922145773574,-0.041915694239206
-0.431914659476464,0.119601821989255
-0.177119817625645,-0.184725758491536
0.131390605501734,0.842510327826035
2.68231864584225,-0.00286955222587881
0.198492075532052,-0.515832836751412
1.30520133605616,0.31002257759125
-1.28430765344375,0.261660023642339
-0.72540944098757,0.186591238529021
0.951669801383748,0.251446203770504
-0.793271233737515,0.261904323875014
1.10960620253865,0.452119046644924
-0.0599191818824097,-1.07982004412605
0.253345802015492,-1.19034947930611
-0.304689790295549,-0.406453297690225
-0.353675308507545,-0.338717683743642
0.760329664233004,0.194083185102336
-0.326748615652069,-0.862709719425866
0.0767028573848756,-0.418379928114593
-1.10987022901127,-0.297743578362626
0.168191821278239,-1.90450733635871
0.0125669800135086,-0.339568521236964
0.361055376955545,-0.209393270529699
-0.570081786452808,-0.939760462086182
0.773330359103422,0.937507871281332
-0.407848574423534,0.0563418979866358
1.38966503794574,0.336594049295664
0.222227837426243,0.155414070858728
-0.441535449505708,-1.08704412698552
-0.634975487863808,-0.749085336137064
-0.270192881838828,-0.527381355078598
-0.303534311274442,-0.144989322234963
-0.242580556673793,-0.0373399193048063
-1.31812769351651,0.549507869844271
-0.844731148147279,-0.633023893035751
1.15640605994908,0.037885010813159
0.497468303479664,-0.550073201009804
-0.772327275160242,-0.276942647409608
-1.14621931551399,0.480248284757729
0.181316736929402,0.194137551421263
0.454187157061194,0.780283160235365
0.485981700057478,0.00128976162711639
-0.659920368614443,0.586721461394566
0.051896901035304,0.989295672334303
0.122356972751684,0.511280676466483
-0.467131005544347,-1.01330172015817
-0.412512616379346,-0.737537156491657
-0.360777354044514,-0.840140615287934
0.328577038458725,0.590130447003176
1.51029168752888,0.142764045598997
1.12746300743972,0.402183586845166
0.411253372203484,0.373039762344488
-0.923489287363283,0.221654826058839
-0.320704388919225,-1.06154597436093
-0.180387766048913,0.163501163615447
-0.200518418701893,0.129721996862698
0.949008223283413,-0.342831377740093
-0.807011627974192,-0.678616684122392
0.255493068404546,0.531791479453348
1.28764575182759,0.128318610429765
-0.408119405694397,0.73441265011708
-0.0389647910223609,0.0727871227312677
-2.21618160900524,0.413979147114128
0.15848692536765,0.0698943018696029
0.589844705568982,0.102354111793863
-0.936981217790849,1.18339629708041
-0.713953367528695,0.340031400816467
0.391843603461727,-0.0622564323707962
-0.123274095816996,-0.826572640829133
-0.0311942533869763,0.104938695017693
1.42424471798872,-0.170044167822937
0.255263993576261,0.578859692574311
-0.343339347632058,-0.0951115878267036
0.397274948328114,1.15279660828715
0.620950471294936,0.18770570653969
1.32311095612411,-0.303688848786276
-0.310574288368725,-0.898840746160962
0.169035488044893,-0.0870357355762986
-0.866843214878038,-0.737252797619168
-0.253973584859756,0.81159687714422
0.0985379171587536,0.18532611895388
-0.67842680910014,-0.00314019151112135
-0.413651100012182,-0.615259462371783
-0.194432719631619,1.34907893694375
-0.383824115369724,0.0431203368456824
-0.592632025221643,-0.478701337018514
-0.131225562279204,0.362370677002314
0.528754456903104,1.03323489465889
1.08580309268917,0.0381378345662229
0.274372813533476,0.253942519112101
-0.0473338359132112,-0.286208345261276
0.0324440161546827,-0.869428222181328
-0.318230127925195,-0.62145144155538
0.404202441255283,-0.399674293069247
1.72555276028615,0.215455928378266
0.236010376823679,-0.61917646767402
0.578474331975324,-0.077730601784204
-0.468085849639235,-0.0528217542157709
0.561787364518633,1.09178657315357
-0.502765181238351,-0.281451562974302
0.968547780714568,0.382021874773445
-0.89606529447542,-0.799224925016756
0.852131992196852,0.3028647040851
1.31418804958116,1.83704960213601
-0.0107410559541177,-0.777942256621379
0.592211143698121,0.388918012615426
0.30440876203026,-0.12136604594171
0.0725433975238257,-1.07066147818905
0.771340934603251,1.0365608267636
0.268046113203621,0.378373038833706
-0.727738113942711,-0.09456211205217
-0.380631782589122,0.976633925989935
-0.754501021811094,-0.48806337921299
0.078955781463098,0.893757572689074
-0.521892771516717,-0.431508677701089
0.165911867790105,-0.988847622581495
-0.512063563403541,0.809167257057907
-0.801360109895307,-0.0706391397116355
-0.758661531409224,0.0537117966814377
-0.356292598022348,-0.164308178054001
-0.503295192524277,-0.426901617015032
-0.185231461726255,-0.144091040476856
0.139962599205435,-0.339789219156735
0.441315334894422,1.03269881236864
0.0332748166810715,0.411947214747956
-0.0811010403060023,0.339293341829875
0.772014119059368,1.36609822904404
0.51367175005526,1.45693293813541
0.694585523225562,0.645323714895673
0.502604329830854,1.36609965470232
0.686107640978279,1.30937711485659
1.89574426118353,1.10006754254
